Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"requestdistribution"="uniform"
"insertproportion"="0"
"recordcount"="100000"
"etcd.endpoints"="192.168.37.13:2379"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"readallfields"="true"
"threadcount"="5"
"operationcount"="50000"
"scanproportion"="0"
"updateproportion"="0.5"
"etcd.dial_timeout"="1s"
"dotransactions"="true"
"readproportion"="0.5"
**********************************************
READ_ERROR - Takes(s): 89.8, Count: 559, OPS: 6.2, Avg(us): 185555, Min(us): 95680, Max(us): 229503, 50th(us): 202367, 90th(us): 213631, 95th(us): 216191, 99th(us): 221951, 99.9th(us): 229503, 99.99th(us): 229503
TOTAL  - Takes(s): 89.9, Count: 2498, OPS: 27.8, Avg(us): 138435, Min(us): 92544, Max(us): 232447, 50th(us): 110015, 90th(us): 209151, 95th(us): 212735, 99th(us): 219135, 99.9th(us): 227583, 99.99th(us): 232447
UPDATE - Takes(s): 89.9, Count: 1514, OPS: 16.8, Avg(us): 107187, Min(us): 93824, Max(us): 128575, 50th(us): 107391, 90th(us): 112639, 95th(us): 113727, 99th(us): 118719, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 99.9, Count: 1091, OPS: 10.9, Avg(us): 186382, Min(us): 92544, Max(us): 234623, 50th(us): 203007, 90th(us): 214015, 95th(us): 216447, 99th(us): 223999, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 99.8, Count: 622, OPS: 6.2, Avg(us): 186185, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213759, 95th(us): 216191, 99th(us): 225407, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 99.9, Count: 2775, OPS: 27.8, Avg(us): 138304, Min(us): 92544, Max(us): 234623, 50th(us): 110015, 90th(us): 209151, 95th(us): 212863, 99th(us): 219135, 99.9th(us): 227583, 99.99th(us): 234623
UPDATE - Takes(s): 99.9, Count: 1684, OPS: 16.9, Avg(us): 107157, Min(us): 92672, Max(us): 128575, 50th(us): 107327, 90th(us): 112639, 95th(us): 113919, 99th(us): 119487, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 109.9, Count: 1192, OPS: 10.8, Avg(us): 186130, Min(us): 92544, Max(us): 234623, 50th(us): 202879, 90th(us): 214015, 95th(us): 216447, 99th(us): 223871, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 109.8, Count: 684, OPS: 6.2, Avg(us): 187328, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213759, 95th(us): 216319, 99th(us): 225279, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 109.9, Count: 3055, OPS: 27.8, Avg(us): 137965, Min(us): 92544, Max(us): 234623, 50th(us): 109951, 90th(us): 208895, 95th(us): 212735, 99th(us): 219135, 99.9th(us): 227583, 99.99th(us): 234623
UPDATE - Takes(s): 109.9, Count: 1863, OPS: 17.0, Avg(us): 107148, Min(us): 92672, Max(us): 128575, 50th(us): 107327, 90th(us): 112575, 95th(us): 113727, 99th(us): 118911, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 119.9, Count: 1302, OPS: 10.9, Avg(us): 186273, Min(us): 92544, Max(us): 234623, 50th(us): 203007, 90th(us): 213759, 95th(us): 216319, 99th(us): 223487, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 119.8, Count: 747, OPS: 6.2, Avg(us): 186761, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213759, 95th(us): 216319, 99th(us): 225279, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 119.9, Count: 3334, OPS: 27.8, Avg(us): 138011, Min(us): 92544, Max(us): 234623, 50th(us): 109887, 90th(us): 208895, 95th(us): 212607, 99th(us): 219135, 99.9th(us): 227583, 99.99th(us): 234623
UPDATE - Takes(s): 119.9, Count: 2032, OPS: 16.9, Avg(us): 107086, Min(us): 92672, Max(us): 128575, 50th(us): 107263, 90th(us): 112511, 95th(us): 113599, 99th(us): 118847, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 129.9, Count: 1398, OPS: 10.8, Avg(us): 186580, Min(us): 92544, Max(us): 234623, 50th(us): 202879, 90th(us): 213631, 95th(us): 216191, 99th(us): 222975, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 129.8, Count: 814, OPS: 6.3, Avg(us): 187518, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213631, 95th(us): 216191, 99th(us): 222719, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 129.9, Count: 3603, OPS: 27.7, Avg(us): 137902, Min(us): 92544, Max(us): 234623, 50th(us): 109951, 90th(us): 208767, 95th(us): 212479, 99th(us): 218751, 99.9th(us): 226047, 99.99th(us): 234623
UPDATE - Takes(s): 129.9, Count: 2205, OPS: 17.0, Avg(us): 107039, Min(us): 92672, Max(us): 128575, 50th(us): 107199, 90th(us): 112511, 95th(us): 113663, 99th(us): 118719, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 139.9, Count: 1514, OPS: 10.8, Avg(us): 186575, Min(us): 92544, Max(us): 234623, 50th(us): 202751, 90th(us): 213503, 95th(us): 216063, 99th(us): 222847, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 139.8, Count: 866, OPS: 6.2, Avg(us): 187973, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213375, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 139.9, Count: 3893, OPS: 27.8, Avg(us): 137915, Min(us): 92544, Max(us): 234623, 50th(us): 109823, 90th(us): 208639, 95th(us): 212223, 99th(us): 218495, 99.9th(us): 226047, 99.99th(us): 234623
UPDATE - Takes(s): 139.9, Count: 2379, OPS: 17.0, Avg(us): 106948, Min(us): 92672, Max(us): 128575, 50th(us): 107135, 90th(us): 112383, 95th(us): 113535, 99th(us): 118591, 99.9th(us): 127743, 99.99th(us): 128575
READ   - Takes(s): 149.9, Count: 1622, OPS: 10.8, Avg(us): 186521, Min(us): 92544, Max(us): 234623, 50th(us): 202495, 90th(us): 213375, 95th(us): 216063, 99th(us): 222847, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 149.8, Count: 919, OPS: 6.1, Avg(us): 187736, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213375, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 149.9, Count: 4188, OPS: 27.9, Avg(us): 137787, Min(us): 92544, Max(us): 234623, 50th(us): 109887, 90th(us): 208511, 95th(us): 212095, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 234623
UPDATE - Takes(s): 149.9, Count: 2566, OPS: 17.1, Avg(us): 106981, Min(us): 92672, Max(us): 128575, 50th(us): 107135, 90th(us): 112447, 95th(us): 113599, 99th(us): 118207, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 159.9, Count: 1739, OPS: 10.9, Avg(us): 186967, Min(us): 92544, Max(us): 234623, 50th(us): 202751, 90th(us): 213503, 95th(us): 216063, 99th(us): 222847, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 159.8, Count: 974, OPS: 6.1, Avg(us): 188041, Min(us): 93824, Max(us): 238975, 50th(us): 202623, 90th(us): 213503, 95th(us): 216191, 99th(us): 222079, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 159.9, Count: 4463, OPS: 27.9, Avg(us): 138152, Min(us): 92544, Max(us): 234623, 50th(us): 109951, 90th(us): 208767, 95th(us): 212479, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 234623
UPDATE - Takes(s): 159.9, Count: 2724, OPS: 17.0, Avg(us): 106988, Min(us): 92672, Max(us): 128575, 50th(us): 107135, 90th(us): 112447, 95th(us): 113535, 99th(us): 118143, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 169.9, Count: 1858, OPS: 10.9, Avg(us): 186840, Min(us): 92544, Max(us): 234623, 50th(us): 202623, 90th(us): 213375, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 169.8, Count: 1030, OPS: 6.1, Avg(us): 187447, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213375, 95th(us): 216319, 99th(us): 222975, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 169.9, Count: 4755, OPS: 28.0, Avg(us): 138134, Min(us): 92544, Max(us): 234623, 50th(us): 109887, 90th(us): 208767, 95th(us): 212351, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 234623
UPDATE - Takes(s): 169.9, Count: 2897, OPS: 17.1, Avg(us): 106896, Min(us): 92672, Max(us): 128575, 50th(us): 107071, 90th(us): 112383, 95th(us): 113535, 99th(us): 118079, 99.9th(us): 126847, 99.99th(us): 128575
READ   - Takes(s): 179.9, Count: 1989, OPS: 11.1, Avg(us): 186985, Min(us): 92544, Max(us): 234623, 50th(us): 202623, 90th(us): 213375, 95th(us): 216063, 99th(us): 220415, 99.9th(us): 232447, 99.99th(us): 234623
READ_ERROR - Takes(s): 179.8, Count: 1081, OPS: 6.0, Avg(us): 187487, Min(us): 93824, Max(us): 238975, 50th(us): 202367, 90th(us): 213503, 95th(us): 216191, 99th(us): 222719, 99.9th(us): 229503, 99.99th(us): 238975
TOTAL  - Takes(s): 179.9, Count: 5031, OPS: 28.0, Avg(us): 138541, Min(us): 92544, Max(us): 234623, 50th(us): 109951, 90th(us): 208895, 95th(us): 212479, 99th(us): 218367, 99.9th(us): 226047, 99.99th(us): 232447
