Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"workload"="core"
"command"="run"
"etcd.dial_timeout"="10s"
"recordcount"="100000"
"insertproportion"="0"
"readallfields"="true"
"docollectingdata"="false"
"requestdistribution"="uniform"
"etcd.endpoints"="192.168.37.17:2379"
"readproportion"="0.5"
"scanproportion"="0"
"threadcount"="5"
"operationcount"="50000"
"updateproportion"="0.5"
"dotransactions"="true"
**********************************************
READ   - Takes(s): 120.0, Count: 3706, OPS: 30.9, Avg(us): 68217, Min(us): 28880, Max(us): 116543, 50th(us): 71743, 90th(us): 86335, 95th(us): 90367, 99th(us): 97919, 99.9th(us): 111935, 99.99th(us): 116543
READ_ERROR - Takes(s): 119.9, Count: 1788, OPS: 14.9, Avg(us): 68680, Min(us): 28720, Max(us): 116479, 50th(us): 72511, 90th(us): 86463, 95th(us): 90687, 99th(us): 96639, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 120.0, Count: 9158, OPS: 76.3, Avg(us): 52077, Min(us): 26352, Max(us): 116543, 50th(us): 44223, 90th(us): 79679, 95th(us): 84991, 99th(us): 93439, 99.9th(us): 105087, 99.99th(us): 116287
UPDATE - Takes(s): 120.0, Count: 5452, OPS: 45.4, Avg(us): 41105, Min(us): 26352, Max(us): 72255, 50th(us): 40799, 90th(us): 47935, 95th(us): 50079, 99th(us): 55551, 99.9th(us): 67071, 99.99th(us): 72191
READ   - Takes(s): 130.0, Count: 4050, OPS: 31.2, Avg(us): 67933, Min(us): 28880, Max(us): 116543, 50th(us): 71487, 90th(us): 86015, 95th(us): 90111, 99th(us): 97663, 99.9th(us): 111935, 99.99th(us): 116543
READ_ERROR - Takes(s): 129.9, Count: 1907, OPS: 14.7, Avg(us): 68492, Min(us): 28720, Max(us): 116479, 50th(us): 72191, 90th(us): 86079, 95th(us): 90495, 99th(us): 96639, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 130.0, Count: 9992, OPS: 76.9, Avg(us): 51944, Min(us): 26352, Max(us): 116543, 50th(us): 44159, 90th(us): 79231, 95th(us): 84543, 99th(us): 93119, 99.9th(us): 105023, 99.99th(us): 116287
UPDATE - Takes(s): 130.0, Count: 5942, OPS: 45.7, Avg(us): 41046, Min(us): 26352, Max(us): 72255, 50th(us): 40735, 90th(us): 47839, 95th(us): 49919, 99th(us): 55455, 99.9th(us): 66751, 99.99th(us): 72191
READ   - Takes(s): 140.0, Count: 4375, OPS: 31.3, Avg(us): 67813, Min(us): 26128, Max(us): 116543, 50th(us): 71423, 90th(us): 85823, 95th(us): 89855, 99th(us): 97151, 99.9th(us): 111935, 99.99th(us): 116543
READ_ERROR - Takes(s): 139.9, Count: 2034, OPS: 14.5, Avg(us): 68370, Min(us): 28720, Max(us): 116479, 50th(us): 72063, 90th(us): 86015, 95th(us): 90367, 99th(us): 96703, 99.9th(us): 104831, 99.99th(us): 116479
TOTAL  - Takes(s): 140.0, Count: 10803, OPS: 77.2, Avg(us): 51901, Min(us): 26128, Max(us): 116543, 50th(us): 44191, 90th(us): 78975, 95th(us): 84351, 99th(us): 92671, 99.9th(us): 104639, 99.99th(us): 116287
UPDATE - Takes(s): 140.0, Count: 6428, OPS: 45.9, Avg(us): 41072, Min(us): 26352, Max(us): 72255, 50th(us): 40799, 90th(us): 47807, 95th(us): 49791, 99th(us): 55359, 99.9th(us): 66751, 99.99th(us): 72191
