Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.17:2379"
"dotransactions"="true"
"command"="run"
"workload"="core"
"requestdistribution"="uniform"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"operationcount"="50000"
"docollectingdata"="false"
"insertproportion"="0"
"scanproportion"="0"
"measurementtype"="raw"
"readallfields"="true"
"threadcount"="8"
"readproportion"="0.5"
"recordcount"="100000"
**********************************************
**********************************************
Run finished, takes 4m49.376265461s
operation,timestamp_us,latency_us
READ,1716265697810842,61504
READ,1716265697842946,60182
READ,1716265697841602,61544
READ,1716265697841583,61646
READ,1716265697873751,61581
READ,1716265697873307,62095
READ,1716265697872358,63054
READ,1716265697873366,62056
READ,1716265697903158,62767
READ,1716265697903140,62897
READ,1716265697935327,61573
READ,1716265697935405,61507
READ,1716265697935418,61511
READ,1716265697935339,61633
READ,1716265697965937,61773
READ,1716265697966793,61007
READ,1716265698027723,32350
READ,1716265698029578,61255
READ,1716265698029481,61398
READ,1716265698029632,61256
READ,1716265698029436,61463
READ,1716265698061424,60263
READ,1716265698091521,60840
READ,1716265698122718,60374
READ,1716265698123964,59188
READ,1716265698121701,61455
READ,1716265698123017,60163
READ,1716265698123004,60177
READ,1716265698123009,60202
READ,1716265698153916,59883
READ,1716265698183764,60933
READ,1716265698183193,61518
READ,1716265698183166,61587
READ,1716265698183169,61612
READ,1716265698214707,60632
READ,1716265698214707,60639
READ,1716265698245060,60950
READ,1716265698244766,61249
READ,1716265698244801,61306
READ,1716265698277243,59824
READ,1716265698276391,60700
READ,1716265698307608,60247
READ,1716265698306029,61936
READ,1716265698306120,61847
READ,1716265698338464,60208
READ,1716265698338331,60346
READ,1716265698337105,61726
READ,1716265698369094,61039
READ,1716265698398686,62640
READ,1716265698399721,61617
READ,1716265698399371,62006
READ,1716265698400619,60858
READ,1716265698461341,31699
READ,1716265698461389,62354
READ,1716265698462324,61419
READ,1716265698462620,61148
READ,1716265698462602,61168
READ,1716265698493182,61479
READ,1716265698523757,61628
READ,1716265698524354,61032
READ,1716265698556082,60112
READ,1716265698555246,60985
READ,1716265698585413,61494
READ,1716265698587064,59867
READ,1716265698586103,60851
READ,1716265698585416,61592
READ,1716265698616244,61372
READ,1716265698616207,61430
READ,1716265698647020,61459
READ,1716265698646944,61563
READ,1716265698650355,58154
READ,1716265698646922,61600
READ,1716265698677646,61636
READ,1716265698678595,60708
READ,1716265698708521,61530
READ,1716265698708524,61540
READ,1716265698708492,61587
READ,1716265698712861,57224
READ,1716265698740356,60450
READ,1716265698739316,61519
READ,1716265698739295,61588
READ,1716265698770111,61391
READ,1716265698771326,60181
READ,1716265698770082,61489
READ,1716265698801774,60487
READ,1716265698800894,61383
READ,1716265698801768,60518
READ,1716265698832726,60365
READ,1716265698832946,60147
READ,1716265698862299,61616
READ,1716265698863008,60950
READ,1716265698862289,61704
READ,1716265698894702,60031
READ,1716265698893104,61734
READ,1716265698923971,61728
READ,1716265698926017,59797
READ,1716265698924007,61821
READ,1716265698925286,60548
READ,1716265698954748,61976
READ,1716265698989153,58259
READ,1716265698985711,61728
READ,1716265698986507,60948
READ,1716265698985826,61642
READ,1716265699017304,60822
READ,1716265699047424,61634
READ,1716265699047450,61609
READ,1716265699048122,60995
READ,1716265699078139,61607
READ,1716265699079021,60728
READ,1716265699079018,60780
READ,1716265699109131,61267
READ,1716265699112580,57893
READ,1716265699109072,61410
READ,1716265699139808,61543
READ,1716265699174356,58154
READ,1716265699170494,62068
READ,1716265699172629,60014
READ,1716265699202752,60780
READ,1716265699201365,62167
READ,1716265699234235,60259
READ,1716265699233256,61281
READ,1716265699232654,61974
READ,1716265699233305,61354
READ,1716265699232521,62147
READ,1716265699294549,32092
READ,1716265699295200,62162
READ,1716265699294680,62692
READ,1716265699294670,62713
READ,1716265699295153,62239
READ,1716265699295175,62247
READ,1716265699326212,61904
READ,1716265699357416,61457
READ,1716265699357374,61522
READ,1716265699390301,59917
READ,1716265699388915,61424
READ,1716265699421686,59162
READ,1716265699418909,61978
READ,1716265699419418,61526
READ,1716265699450351,61224
READ,1716265699450305,61278
READ,1716265699452496,59142
READ,1716265699481627,60801
READ,1716265699480957,61543
READ,1716265699480861,61663
READ,1716265699484335,58222
READ,1716265699511650,61479
READ,1716265699511595,61549
READ,1716265699542571,61207
READ,1716265699542987,60841
READ,1716265699542441,61422
READ,1716265699574080,60548
READ,1716265699573142,61580
READ,1716265699573903,60857
READ,1716265699575535,59243
READ,1716265699603916,61275
READ,1716265699603839,61367
READ,1716265699634775,61258
READ,1716265699634642,61417
READ,1716265699634791,61276
READ,1716265699634736,61332
READ,1716265699665199,61470
READ,1716265699696071,61520
READ,1716265699696046,61563
READ,1716265699727435,60988
READ,1716265699727678,60765
READ,1716265699730594,57868
READ,1716265699759185,59987
READ,1716265699788455,61383
READ,1716265699789313,60547
READ,1716265699788436,61665
READ,1716265699819186,61437
READ,1716265699852353,58847
READ,1716265699849858,61367
READ,1716265699852947,58289
READ,1716265699850118,61167
READ,1716265699886044,55922
READ,1716265699884133,57834
READ,1716265699912014,60560
READ,1716265699943221,63144
READ,1716265699942911,63477
READ,1716265699941983,64406
READ,1716265699944125,62286
READ,1716265699943224,63210
READ,1716265699974899,62027
READ,1716265700006455,61244
READ,1716265700006382,61382
READ,1716265700006656,61113
READ,1716265700006423,61351
READ,1716265700038453,60078
READ,1716265700067775,61593
READ,1716265700067784,61604
READ,1716265700069730,59734
READ,1716265700099288,60946
READ,1716265700100682,59568
READ,1716265700099453,60871
READ,1716265700099310,61017
READ,1716265700129414,61463
READ,1716265700130131,60824
READ,1716265700160241,61517
READ,1716265700161050,60771
READ,1716265700160337,61510
READ,1716265700191591,60800
READ,1716265700190884,61551
READ,1716265700221858,61462
READ,1716265700252398,62057
READ,1716265700253628,60890
READ,1716265700253238,61282
READ,1716265700255055,59473
READ,1716265700253056,61482
READ,1716265700285960,59311
READ,1716265700283982,61306
READ,1716265700314531,61670
READ,1716265700314551,61732
READ,1716265700314532,61761
READ,1716265700314468,61828
READ,1716265700314540,61827
READ,1716265700345302,61622
READ,1716265700345283,61799
READ,1716265700376294,61750
READ,1716265700376304,61755
READ,1716265700376214,61849
READ,1716265700376308,61815
READ,1716265700377837,60334
READ,1716265700407757,61060
READ,1716265700406939,61897
READ,1716265700438073,68117
READ,1716265700438631,67596
READ,1716265700470363,66576
READ,1716265700469533,67451
READ,1716265700468829,68316
READ,1716265700506200,61567
READ,1716265700506274,61509
READ,1716265700537884,61053
READ,1716265700536995,61945
READ,1716265700537938,61021
READ,1716265700568433,61123
READ,1716265700568918,60650
READ,1716265700567779,61810
READ,1716265700599393,60982
READ,1716265700630584,60522
READ,1716265700629580,61575
READ,1716265700630629,60565
READ,1716265700629567,61663
READ,1716265700661950,59975
READ,1716265700660388,61539
READ,1716265700661002,60966
READ,1716265700691240,61264
READ,1716265700691167,61432
READ,1716265700693645,58959
READ,1716265700721940,61344
READ,1716265700722830,60529
READ,1716265700721938,61500
READ,1716265700753780,60308
READ,1716265700754205,59907
READ,1716265700752611,61521
READ,1716265700783449,61355
READ,1716265700784825,60032
READ,1716265700814874,60702
READ,1716265700814880,60737
READ,1716265700844869,61368
READ,1716265700845939,60323
READ,1716265700845909,60368
READ,1716265700906250,31453
READ,1716265700907422,60888
READ,1716265700907157,61201
READ,1716265700907571,60795
READ,1716265700906273,62094
READ,1716265700937652,61484
READ,1716265700970367,59577
READ,1716265700968384,61566
READ,1716265700968371,61621
READ,1716265700999153,61651
READ,1716265701000676,60205
READ,1716265701004844,56065
READ,1716265701029956,61570
READ,1716265701031630,59922
READ,1716265701029964,61615
READ,1716265701030005,61611
READ,1716265701060920,61570
READ,1716265701094404,58852
READ,1716265701091628,61704
READ,1716265701091565,61768
READ,1716265701091538,61816
READ,1716265701091587,61788
READ,1716265701123934,60315
READ,1716265701122502,61758
READ,1716265701155523,59381
READ,1716265701184266,61350
READ,1716265701185215,60419
READ,1716265701216530,59808
READ,1716265701215723,60806
READ,1716265701214916,61793
READ,1716265701245646,64353
READ,1716265701248244,61786
READ,1716265701248289,62052
READ,1716265701248218,62156
READ,1716265701310010,31685
READ,1716265701310467,61884
READ,1716265701310351,62060
READ,1716265701310503,61910
READ,1716265701310537,61913
READ,1716265701341709,61437
READ,1716265701341952,61205
READ,1716265701372425,61579
READ,1716265701373126,60921
READ,1716265701372426,61647
READ,1716265701403896,60939
READ,1716265701404575,60298
READ,1716265701403170,61736
READ,1716265701434059,61602
