Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"measurementtype"="raw"
"command"="run"
"workload"="core"
"scanproportion"="0"
"threadcount"="8"
"dotransactions"="true"
"insertproportion"="0"
"readproportion"="0.5"
"operationcount"="50000"
"requestdistribution"="uniform"
"docollectingdata"="false"
"etcd.dial_timeout"="10s"
"updateproportion"="0.5"
"etcd.endpoints"="192.168.37.15:2379"
"recordcount"="100000"
"readallfields"="true"
**********************************************
**********************************************
Run finished, takes 9m10.150120668s
operation,timestamp_us,latency_us
UPDATE,1716265963396889,59345
UPDATE,1716265963455592,59389
UPDATE,1716265963455605,59946
UPDATE,1716265963455749,59848
UPDATE,1716265963455617,59983
UPDATE,1716265963456252,59406
UPDATE,1716265963514311,59304
UPDATE,1716265963515000,59626
UPDATE,1716265963515618,59211
UPDATE,1716265963573161,59755
UPDATE,1716265963573629,59488
UPDATE,1716265963574846,59320
UPDATE,1716265963574647,59538
UPDATE,1716265963633135,59418
UPDATE,1716265963634198,59324
UPDATE,1716265963692571,59299
UPDATE,1716265963693540,59437
UPDATE,1716265963749587,59536
UPDATE,1716265963749616,59532
UPDATE,1716265963749582,59865
UPDATE,1716265963749743,59728
UPDATE,1716265963751886,59419
UPDATE,1716265963752994,59291
UPDATE,1716265963809141,59412
UPDATE,1716265963809462,59364
UPDATE,1716265963809484,59408
UPDATE,1716265963811321,59153
UPDATE,1716265963812299,59386
UPDATE,1716265963868841,59251
UPDATE,1716265963868911,59557
UPDATE,1716265963871698,59178
UPDATE,1716265963984758,59392
UPDATE,1716265964043604,59336
UPDATE,1716265964043393,59600
UPDATE,1716265964044168,59290
UPDATE,1716265964043588,59879
UPDATE,1716265964102358,59499
UPDATE,1716265964103012,59546
UPDATE,1716265964219769,59594
UPDATE,1716265964219785,59721
UPDATE,1716265964219840,59688
UPDATE,1716265964278670,59547
UPDATE,1716265964279518,59331
UPDATE,1716265964279549,59431
UPDATE,1716265964338124,59557
UPDATE,1716265964397180,62600
UPDATE,1716265964397696,62086
UPDATE,1716265964458644,59529
UPDATE,1716265964459802,60069
UPDATE,1716265964514274,59435
UPDATE,1716265964518193,59286
UPDATE,1716265964573127,59439
UPDATE,1716265964573045,59535
UPDATE,1716265964573723,59250
UPDATE,1716265964573205,59786
UPDATE,1716265964577495,59233
UPDATE,1716265964631871,59648
UPDATE,1716265964631795,59738
UPDATE,1716265964631918,59727
UPDATE,1716265964636747,59372
UPDATE,1716265964691661,59549
UPDATE,1716265964691893,59513
UPDATE,1716265964696137,59245
UPDATE,1716265964750943,59579
UPDATE,1716265964750820,59723
UPDATE,1716265964751427,59447
UPDATE,1716265964750894,60014
UPDATE,1716265964751227,59704
UPDATE,1716265964810537,59566
UPDATE,1716265964810561,59846
UPDATE,1716265964810887,59579
UPDATE,1716265964810931,59539
UPDATE,1716265964868402,59516
UPDATE,1716265964870419,59230
UPDATE,1716265964870479,59415
UPDATE,1716265964926941,59390
UPDATE,1716265964927931,59118
UPDATE,1716265964985938,59444
UPDATE,1716265964986347,59390
UPDATE,1716265964987067,59648
UPDATE,1716265965044681,59580
UPDATE,1716265965044703,59847
UPDATE,1716265965045424,59444
UPDATE,1716265965104277,59382
UPDATE,1716265965162274,59632
UPDATE,1716265965162373,59562
UPDATE,1716265965221205,59317
UPDATE,1716265965221957,59271
UPDATE,1716265965279740,59310
UPDATE,1716265965338976,59544
UPDATE,1716265965338948,59597
UPDATE,1716265965397905,59409
UPDATE,1716265965397906,59543
UPDATE,1716265965397967,59791
UPDATE,1716265965456797,59440
UPDATE,1716265965457463,59462
UPDATE,1716265965457779,59337
UPDATE,1716265965515507,59499
UPDATE,1716265965515453,59563
UPDATE,1716265965517135,59637
UPDATE,1716265965574304,59443
UPDATE,1716265965632974,59582
UPDATE,1716265965632993,59579
UPDATE,1716265965633766,59243
UPDATE,1716265965691714,59780
UPDATE,1716265965691819,59722
UPDATE,1716265965691666,59902
UPDATE,1716265965693025,59281
UPDATE,1716265965750360,59524
UPDATE,1716265965751555,59787
UPDATE,1716265965751511,59840
UPDATE,1716265965752318,59295
UPDATE,1716265965809151,59500
UPDATE,1716265965809161,59562
UPDATE,1716265965811365,59335
UPDATE,1716265965811631,59164
UPDATE,1716265965867934,59266
UPDATE,1716265965868669,59757
UPDATE,1716265965870813,59261
UPDATE,1716265965926838,59356
UPDATE,1716265965927216,59504
UPDATE,1716265965928438,59704
UPDATE,1716265965986218,59513
UPDATE,1716265965988157,59458
UPDATE,1716265966044317,59373
UPDATE,1716265966044325,59989
UPDATE,1716265966044306,60020
UPDATE,1716265966047629,59171
UPDATE,1716265966102956,59578
UPDATE,1716265966102946,59953
UPDATE,1716265966106822,59421
UPDATE,1716265966161673,59368
UPDATE,1716265966162551,59258
UPDATE,1716265966166260,59173
UPDATE,1716265966220448,59496
UPDATE,1716265966221826,59503
UPDATE,1716265966225448,59161
UPDATE,1716265966279125,59262
UPDATE,1716265966279964,59222
UPDATE,1716265966338406,59625
UPDATE,1716265966396647,59393
UPDATE,1716265966398049,59276
UPDATE,1716265966456054,59322
UPDATE,1716265966457339,59202
UPDATE,1716265966514502,59519
UPDATE,1716265966515399,59281
UPDATE,1716265966573329,59728
UPDATE,1716265966573340,59788
UPDATE,1716265966573377,59797
UPDATE,1716265966573327,60083
UPDATE,1716265966574694,59293
UPDATE,1716265966633192,59546
UPDATE,1716265966633137,59680
UPDATE,1716265966633068,59759
UPDATE,1716265966690591,59548
UPDATE,1716265966749583,59444
UPDATE,1716265966749459,59593
UPDATE,1716265966750159,59286
UPDATE,1716265966808321,59349
UPDATE,1716265966866916,59411
UPDATE,1716265966867689,59310
UPDATE,1716265966926041,59559
UPDATE,1716265966926065,59662
UPDATE,1716265966985326,59836
UPDATE,1716265966985748,59434
UPDATE,1716265966985614,59610
UPDATE,1716265967044237,59365
UPDATE,1716265967044272,59630
UPDATE,1716265967044343,59609
UPDATE,1716265967044351,59604
UPDATE,1716265967044364,59618
UPDATE,1716265967103918,59660
UPDATE,1716265967104501,59304
UPDATE,1716265967163601,59344
UPDATE,1716265967163596,59610
UPDATE,1716265967163828,59432
UPDATE,1716265967222531,59584
UPDATE,1716265967340003,59538
UPDATE,1716265967340043,59597
UPDATE,1716265967340031,59645
UPDATE,1716265967398661,59848
UPDATE,1716265967399564,60300
UPDATE,1716265967457576,60158
UPDATE,1716265967457554,60504
UPDATE,1716265967458587,59728
UPDATE,1716265967516477,59508
UPDATE,1716265967517758,59340
UPDATE,1716265967518076,59397
UPDATE,1716265967574836,59353
UPDATE,1716265967633581,59520
UPDATE,1716265967633674,59862
UPDATE,1716265967633589,59961
UPDATE,1716265967634204,59367
UPDATE,1716265967692243,59697
UPDATE,1716265967693556,59336
UPDATE,1716265967751961,59548
UPDATE,1716265967752906,59559
UPDATE,1716265967811138,59918
UPDATE,1716265967811168,59913
UPDATE,1716265967811253,59879
UPDATE,1716265967871144,59300
UPDATE,1716265967928834,59344
UPDATE,1716265967928898,59627
UPDATE,1716265967928950,59755
UPDATE,1716265967930469,59521
UPDATE,1716265967987582,59424
UPDATE,1716265967987854,59577
UPDATE,1716265967988725,59222
UPDATE,1716265968046314,59543
UPDATE,1716265968047036,59552
UPDATE,1716265968047448,59334
UPDATE,1716265968105255,59577
UPDATE,1716265968105874,59738
UPDATE,1716265968106608,59453
UPDATE,1716265968166080,59421
UPDATE,1716265968222587,59277
UPDATE,1716265968225518,59321
UPDATE,1716265968281462,59337
UPDATE,1716265968281879,59305
UPDATE,1716265968340103,59586
UPDATE,1716265968340065,59825
UPDATE,1716265968340158,59781
UPDATE,1716265968340817,59613
UPDATE,1716265968341203,59327
UPDATE,1716265968398926,59745
UPDATE,1716265968399040,59791
UPDATE,1716265968399011,59845
UPDATE,1716265968399952,59325
UPDATE,1716265968459407,59249
UPDATE,1716265968518324,59466
UPDATE,1716265968518425,59538
UPDATE,1716265968518474,59512
UPDATE,1716265968577263,59578
UPDATE,1716265968578000,59428
UPDATE,1716265968636356,59639
UPDATE,1716265968636866,59784
UPDATE,1716265968695384,60401
UPDATE,1716265968696012,60007
UPDATE,1716265968695483,60561
UPDATE,1716265968695523,60547
UPDATE,1716265968696675,59745
UPDATE,1716265968755809,59648
UPDATE,1716265968756439,59540
UPDATE,1716265968755805,60208
UPDATE,1716265968756035,59988
UPDATE,1716265968814593,59329
UPDATE,1716265968814601,59376
UPDATE,1716265968815471,59054
UPDATE,1716265968816030,59313
UPDATE,1716265968815987,59359
UPDATE,1716265968816038,59460
UPDATE,1716265968873244,59720
UPDATE,1716265968873309,59668
UPDATE,1716265968873942,59545
UPDATE,1716265968874537,59341
UPDATE,1716265968875360,59201
UPDATE,1716265968875513,59203
UPDATE,1716265968932999,59482
UPDATE,1716265968933511,59562
UPDATE,1716265968933891,59538
UPDATE,1716265968934578,59699
UPDATE,1716265969051347,59325
UPDATE,1716265969110223,59564
UPDATE,1716265969168899,59530
UPDATE,1716265969168834,59754
UPDATE,1716265969227694,59627
UPDATE,1716265969227648,59679
UPDATE,1716265969228610,59679
UPDATE,1716265969228448,59863
UPDATE,1716265969287344,59385
UPDATE,1716265969345267,59577
UPDATE,1716265969345241,59616
UPDATE,1716265969345248,59759
UPDATE,1716265969404363,59501
UPDATE,1716265969404374,59820
UPDATE,1716265969404409,59919
UPDATE,1716265969405020,59514
UPDATE,1716265969464210,59474
UPDATE,1716265969522072,59396
UPDATE,1716265969580931,59470
UPDATE,1716265969580967,59620
UPDATE,1716265969581481,59280
UPDATE,1716265969639544,59518
UPDATE,1716265969640418,59248
UPDATE,1716265969698052,59919
UPDATE,1716265969699081,59472
UPDATE,1716265969757800,59781
UPDATE,1716265969757984,59658
UPDATE,1716265969757808,59873
UPDATE,1716265969758571,59389
UPDATE,1716265969816729,59580
UPDATE,1716265969817602,59361
UPDATE,1716265969817977,59523
UPDATE,1716265969876330,59153
UPDATE,1716265969934155,59440
UPDATE,1716265969934163,59507
UPDATE,1716265969992960,59514
UPDATE,1716265969992976,59499
UPDATE,1716265969993608,59381
UPDATE,1716265969993687,59481
UPDATE,1716265970051760,59575
UPDATE,1716265970051710,59853
UPDATE,1716265970053185,59411
UPDATE,1716265970110788,59642
UPDATE,1716265970111581,59574
UPDATE,1716265970169814,59523
UPDATE,1716265970169782,59667
UPDATE,1716265970169808,59900
UPDATE,1716265970228686,59494
UPDATE,1716265970228673,59638
UPDATE,1716265970229722,59076
UPDATE,1716265970229361,59492
UPDATE,1716265970287468,59544
UPDATE,1716265970288322,59467
UPDATE,1716265970288873,59505
UPDATE,1716265970346276,59566
UPDATE,1716265970346415,59504
UPDATE,1716265970347032,59379
UPDATE,1716265970405934,59257
UPDATE,1716265970405224,60025
UPDATE,1716265970405128,60153
UPDATE,1716265970465305,59419
UPDATE,1716265970465210,59606
UPDATE,1716265970522725,59567
UPDATE,1716265970524738,59340
UPDATE,1716265970524836,59377
UPDATE,1716265970584231,59634
UPDATE,1716265970584096,59803
UPDATE,1716265970640190,59582
UPDATE,1716265970640148,59753
UPDATE,1716265970643883,59339
UPDATE,1716265970699105,59784
UPDATE,1716265970699791,59427
UPDATE,1716265970757838,59382
UPDATE,1716265970816630,59406
UPDATE,1716265970875403,59458
UPDATE,1716265970876051,59474
UPDATE,1716265970934376,59529
UPDATE,1716265970934394,59610
UPDATE,1716265970935541,59393
UPDATE,1716265970994019,59440
UPDATE,1716265970993925,59728
UPDATE,1716265971052434,59469
UPDATE,1716265971052279,59631
UPDATE,1716265971052568,59551
UPDATE,1716265971053668,59468
UPDATE,1716265971053477,59685
UPDATE,1716265971111216,59591
UPDATE,1716265971111922,59238
UPDATE,1716265971112130,59414
UPDATE,1716265971113149,59458
UPDATE,1716265971171178,59274
UPDATE,1716265971171557,59240
UPDATE,1716265971172621,59170
UPDATE,1716265971228767,59501
UPDATE,1716265971230816,59274
UPDATE,1716265971231807,59437
UPDATE,1716265971288285,59519
UPDATE,1716265971288227,59808
UPDATE,1716265971291262,59342
UPDATE,1716265971346708,59535
UPDATE,1716265971348053,59259
UPDATE,1716265971347828,59515
UPDATE,1716265971350622,59379
UPDATE,1716265971405507,59610
UPDATE,1716265971406264,59299
UPDATE,1716265971410019,59295
UPDATE,1716265971464494,59708
UPDATE,1716265971465137,59528
UPDATE,1716265971465583,59455
UPDATE,1716265971469337,59517
UPDATE,1716265971523168,59430
UPDATE,1716265971523253,59486
UPDATE,1716265971524221,59570
UPDATE,1716265971524683,59136
UPDATE,1716265971582619,59896
UPDATE,1716265971640734,59714
UPDATE,1716265971640667,59808
UPDATE,1716265971699828,59780
UPDATE,1716265971699826,59940
UPDATE,1716265971758669,60058
UPDATE,1716265971758716,60024
UPDATE,1716265971759780,59182
UPDATE,1716265971817572,59200
UPDATE,1716265971818975,59443
UPDATE,1716265971876784,59179
UPDATE,1716265971934962,59849
UPDATE,1716265971934941,60140
UPDATE,1716265971935986,59579
UPDATE,1716265971993796,59590
UPDATE,1716265971995583,59488
UPDATE,1716265972052776,59811
UPDATE,1716265972053430,59410
UPDATE,1716265972055089,59339
UPDATE,1716265972111602,59612
UPDATE,1716265972112604,59464
UPDATE,1716265972170106,59475
UPDATE,1716265972172082,59607
UPDATE,1716265972229018,59804
UPDATE,1716265972229047,59830
UPDATE,1716265972229599,59944
UPDATE,1716265972231710,59460
UPDATE,1716265972287771,59336
UPDATE,1716265972288842,59255
UPDATE,1716265972288900,59685
UPDATE,1716265972346543,59332
UPDATE,1716265972346537,59699
UPDATE,1716265972347121,59346
UPDATE,1716265972405216,59793
UPDATE,1716265972405170,59885
UPDATE,1716265972405889,59191
UPDATE,1716265972406259,59308
UPDATE,1716265972464019,59412
UPDATE,1716265972465585,60154
UPDATE,1716265972522793,59575
UPDATE,1716265972522694,59697
UPDATE,1716265972523450,59350
UPDATE,1716265972581621,59830
UPDATE,1716265972581580,59902
UPDATE,1716265972581572,59912
UPDATE,1716265972582404,59424
UPDATE,1716265972582820,59270
UPDATE,1716265972640474,59570
UPDATE,1716265972641476,59308
UPDATE,1716265972700061,59310
UPDATE,1716265972700799,59278
UPDATE,1716265972757910,59433
UPDATE,1716265972758057,59589
UPDATE,1716265972759388,59350
UPDATE,1716265972760091,59200
UPDATE,1716265972817661,59536
UPDATE,1716265972875605,59422
UPDATE,1716265972934381,59422
UPDATE,1716265972934481,59708
UPDATE,1716265972934440,59792
UPDATE,1716265972993233,59497
UPDATE,1716265972993232,59861
UPDATE,1716265972993823,59778
UPDATE,1716265972994250,59515
UPDATE,1716265973051943,59386
UPDATE,1716265973052008,59605
UPDATE,1716265973053117,59390
UPDATE,1716265973111630,59938
UPDATE,1716265973112520,59793
UPDATE,1716265973171881,60188
UPDATE,1716265973171805,60314
UPDATE,1716265973171822,60310
UPDATE,1716265973171667,60469
UPDATE,1716265973228468,59250
UPDATE,1716265973232143,59733
UPDATE,1716265973232154,59732
UPDATE,1716265973287159,59816
UPDATE,1716265973287069,59982
UPDATE,1716265973291895,59797
UPDATE,1716265973291904,59816
UPDATE,1716265973345949,59683
UPDATE,1716265973345759,59876
UPDATE,1716265973404711,59358
UPDATE,1716265973405656,59298
UPDATE,1716265973463673,59658
UPDATE,1716265973463610,59772
UPDATE,1716265973463612,59794
UPDATE,1716265973464083,59587
UPDATE,1716265973464966,59383
UPDATE,1716265973522355,59795
UPDATE,1716265973523347,59321
UPDATE,1716265973523427,59429
UPDATE,1716265973523684,59579
UPDATE,1716265973524366,59452
UPDATE,1716265973582685,59473
UPDATE,1716265973583290,59256
UPDATE,1716265973640141,59323
UPDATE,1716265973642175,59303
UPDATE,1716265973698987,59892
UPDATE,1716265973699481,59437
UPDATE,1716265973699054,59913
UPDATE,1716265973699090,59900
UPDATE,1716265973701495,59571
UPDATE,1716265973757628,59495
UPDATE,1716265973758985,59696
UPDATE,1716265973758898,59870
UPDATE,1716265973761090,60024
UPDATE,1716265973817143,59632
UPDATE,1716265973818782,59538
UPDATE,1716265973821126,59424
UPDATE,1716265973875331,59469
UPDATE,1716265973876788,59401
UPDATE,1716265973880572,59872
UPDATE,1716265973934013,59447
UPDATE,1716265973934822,59662
UPDATE,1716265973940462,59266
UPDATE,1716265973992669,59636
UPDATE,1716265973992856,59732
UPDATE,1716265973994502,59729
UPDATE,1716265973999746,59519
UPDATE,1716265974051664,59647
UPDATE,1716265974052330,59522
UPDATE,1716265974052608,59534
UPDATE,1716265974111963,60330
UPDATE,1716265974112187,60541
UPDATE,1716265974169319,59998
UPDATE,1716265974169436,59931
UPDATE,1716265974169421,60084
UPDATE,1716265974172309,59440
UPDATE,1716265974172742,59501
UPDATE,1716265974228060,59849
UPDATE,1716265974231767,59434
UPDATE,1716265974232261,59235
UPDATE,1716265974286933,59586
UPDATE,1716265974287928,59496
UPDATE,1716265974291513,59450
UPDATE,1716265974345919,59989
UPDATE,1716265974346540,59589
UPDATE,1716265974345967,60187
UPDATE,1716265974346028,60130
UPDATE,1716265974347444,59360
UPDATE,1716265974404778,59363
UPDATE,1716265974405930,59763
UPDATE,1716265974406816,59372
UPDATE,1716265974464158,59360
UPDATE,1716265974466201,59043
UPDATE,1716265974465707,59620
UPDATE,1716265974522226,59602
UPDATE,1716265974522238,59899
UPDATE,1716265974525263,59568
UPDATE,1716265974525346,59495
UPDATE,1716265974580983,59426
UPDATE,1716265974581003,59552
UPDATE,1716265974581851,59260
UPDATE,1716265974582150,59286
UPDATE,1716265974584849,59993
UPDATE,1716265974639902,59563
UPDATE,1716265974640571,59613
UPDATE,1716265974699503,59462
UPDATE,1716265974700203,59435
UPDATE,1716265974757582,59299
UPDATE,1716265974757653,59331
UPDATE,1716265974759657,59406
UPDATE,1716265974816066,59556
UPDATE,1716265974816997,59470
UPDATE,1716265974816916,59854
UPDATE,1716265974819083,59251
UPDATE,1716265974874986,59559
UPDATE,1716265974934745,59462
UPDATE,1716265974993822,59514
UPDATE,1716265974993842,59691
UPDATE,1716265974994125,59440
UPDATE,1716265975111822,59441
UPDATE,1716265975170569,59794
UPDATE,1716265975171282,59479
UPDATE,1716265975229238,59592
UPDATE,1716265975230385,59347
UPDATE,1716265975288310,59485
UPDATE,1716265975288245,59878
UPDATE,1716265975289749,59262
UPDATE,1716265975346948,59581
UPDATE,1716265975347095,59451
UPDATE,1716265975347034,59539
UPDATE,1716265975347820,59477
UPDATE,1716265975349035,59334
UPDATE,1716265975406067,59552
UPDATE,1716265975406565,59661
UPDATE,1716265975406593,59700
UPDATE,1716265975407321,59678
UPDATE,1716265975408391,59426
UPDATE,1716265975466319,59451
UPDATE,1716265975525790,59413
UPDATE,1716265975582470,59510
UPDATE,1716265975582558,59839
UPDATE,1716265975582531,59905
UPDATE,1716265975641445,59654
UPDATE,1716265975641445,59664
UPDATE,1716265975642460,59553
UPDATE,1716265975700384,59662
UPDATE,1716265975700451,59602
UPDATE,1716265975701124,59351
UPDATE,1716265975702032,59110
UPDATE,1716265975759318,59418
UPDATE,1716265975760064,59242
UPDATE,1716265975760494,59317
UPDATE,1716265975818262,59497
UPDATE,1716265975818202,59582
UPDATE,1716265975818758,59471
UPDATE,1716265975819324,59357
UPDATE,1716265975877068,59434
UPDATE,1716265975877034,59870
UPDATE,1716265975877804,59509
UPDATE,1716265975878246,59365
UPDATE,1716265975878698,59350
UPDATE,1716265975936530,59360
UPDATE,1716265975936932,59666
UPDATE,1716265975938066,59418
UPDATE,1716265975994503,64517
UPDATE,1716265976053223,59446
UPDATE,1716265976053208,59465
UPDATE,1716265976053187,59746
UPDATE,1716265976112242,59541
UPDATE,1716265976112291,59506
UPDATE,1716265976112690,60021
UPDATE,1716265976112687,60252
UPDATE,1716265976170966,59519
UPDATE,1716265976171823,59478
UPDATE,1716265976172729,59456
UPDATE,1716265976172955,59508
UPDATE,1716265976229747,59925
UPDATE,1716265976229771,59929
UPDATE,1716265976288558,59303
UPDATE,1716265976347183,59411
UPDATE,1716265976347289,59844
UPDATE,1716265976347879,59438
UPDATE,1716265976406616,59459
UPDATE,1716265976407153,59625
UPDATE,1716265976464895,61487
UPDATE,1716265976466093,61494
UPDATE,1716265976466794,60864
UPDATE,1716265976523473,59518
UPDATE,1716265976523468,59595
UPDATE,1716265976526395,59100
UPDATE,1716265976527608,59286
UPDATE,1716265976583011,59510
UPDATE,1716265976641277,59422
UPDATE,1716265976641278,59732
UPDATE,1716265976700126,59492
UPDATE,1716265976700710,59325
UPDATE,1716265976701027,59596
UPDATE,1716265976817786,59462
UPDATE,1716265976876346,59441
UPDATE,1716265976876511,59563
UPDATE,1716265976876486,59818
UPDATE,1716265976877263,59485
UPDATE,1716265976935253,59479
UPDATE,1716265976935806,59483
UPDATE,1716265976994755,59730
UPDATE,1716265977053058,60086
UPDATE,1716265977052947,60242
UPDATE,1716265977052997,60209
UPDATE,1716265977053095,60123
UPDATE,1716265977111871,59698
UPDATE,1716265977111856,59739
UPDATE,1716265977113250,59784
UPDATE,1716265977113208,59957
UPDATE,1716265977170581,59382
UPDATE,1716265977171593,59645
UPDATE,1716265977229519,59398
UPDATE,1716265977229983,59329
UPDATE,1716265977231257,59371
UPDATE,1716265977288268,59515
UPDATE,1716265977288120,59710
UPDATE,1716265977288931,59231
UPDATE,1716265977348177,59522
UPDATE,1716265977406038,59382
UPDATE,1716265977406222,59543
UPDATE,1716265977406207,59565
UPDATE,1716265977464556,59334
UPDATE,1716265977465439,59256
UPDATE,1716265977465785,59208
UPDATE,1716265977523389,59564
UPDATE,1716265977523380,59658
UPDATE,1716265977524705,58979
UPDATE,1716265977525006,59084
UPDATE,1716265977582247,59796
UPDATE,1716265977582272,59786
UPDATE,1716265977582972,59350
UPDATE,1716265977583056,59595
UPDATE,1716265977583701,59357
UPDATE,1716265977642063,59366
UPDATE,1716265977642076,59446
UPDATE,1716265977699966,59341
UPDATE,1716265977701443,59475
UPDATE,1716265977701540,59551
UPDATE,1716265977758667,59279
UPDATE,1716265977758607,59488
UPDATE,1716265977759334,59289
UPDATE,1716265977760938,59373
UPDATE,1716265977818113,59895
UPDATE,1716265977817960,60102
UPDATE,1716265977876159,59799
UPDATE,1716265977934924,59563
UPDATE,1716265977934907,59584
UPDATE,1716265977935976,59218
UPDATE,1716265977993557,59608
UPDATE,1716265977993678,59497
UPDATE,1716265977994505,59570
UPDATE,1716265978052415,59531
UPDATE,1716265978053178,59522
UPDATE,1716265978054093,59470
UPDATE,1716265978111113,59539
UPDATE,1716265978111113,59954
UPDATE,1716265978111147,59950
UPDATE,1716265978169847,59437
UPDATE,1716265978170670,59264
UPDATE,1716265978171114,59212
UPDATE,1716265978228662,59543
UPDATE,1716265978229952,59369
UPDATE,1716265978288226,59291
UPDATE,1716265978345943,59473
UPDATE,1716265978346097,59445
UPDATE,1716265978346113,59577
UPDATE,1716265978347534,59302
UPDATE,1716265978404857,59386
UPDATE,1716265978464262,59481
UPDATE,1716265978522310,59527
UPDATE,1716265978522311,59536
UPDATE,1716265978522449,59808
UPDATE,1716265978522473,59991
UPDATE,1716265978522517,59952
UPDATE,1716265978523765,60152
UPDATE,1716265978581158,59608
UPDATE,1716265978581161,59803
UPDATE,1716265978581866,59561
UPDATE,1716265978581850,59894
UPDATE,1716265978582480,59458
UPDATE,1716265978582481,59461
UPDATE,1716265978640983,59493
UPDATE,1716265978641439,59467
UPDATE,1716265978641767,59320
UPDATE,1716265978700923,59604
UPDATE,1716265978700598,59941
UPDATE,1716265978701100,59685
UPDATE,1716265978759588,59467
UPDATE,1716265978759590,59493
UPDATE,1716265978760542,59316
UPDATE,1716265978817991,59673
UPDATE,1716265978819874,59269
UPDATE,1716265978876750,59569
UPDATE,1716265978876962,59443
UPDATE,1716265978877688,59333
UPDATE,1716265978879160,59483
UPDATE,1716265978935889,59299
UPDATE,1716265978936337,59319
UPDATE,1716265978936424,59334
UPDATE,1716265978937045,59597
UPDATE,1716265978995207,59293
UPDATE,1716265978995778,59279
UPDATE,1716265978996655,59125
UPDATE,1716265979053189,59375
UPDATE,1716265979053191,59529
UPDATE,1716265979111885,59402
UPDATE,1716265979112003,59434
UPDATE,1716265979112737,59275
UPDATE,1716265979170850,59447
UPDATE,1716265979170823,59869
UPDATE,1716265979170888,59815
UPDATE,1716265979172025,59268
UPDATE,1716265979230708,59364
UPDATE,1716265979230721,59428
UPDATE,1716265979231304,59199
UPDATE,1716265979288571,59646
UPDATE,1716265979290161,59283
UPDATE,1716265979290086,59531
UPDATE,1716265979290517,59532
UPDATE,1716265979349635,59339
UPDATE,1716265979350067,59300
UPDATE,1716265979406083,59342
UPDATE,1716265979405949,59521
UPDATE,1716265979409381,59398
UPDATE,1716265979464701,59769
UPDATE,1716265979465485,59347
UPDATE,1716265979523367,59618
UPDATE,1716265979524850,59348
UPDATE,1716265979582484,59639
UPDATE,1716265979583004,59448
UPDATE,1716265979584219,59248
UPDATE,1716265979641026,59707
UPDATE,1716265979699973,59468
UPDATE,1716265979699829,59733
UPDATE,1716265979700083,59671
UPDATE,1716265979700748,59408
UPDATE,1716265979759454,59403
UPDATE,1716265979759271,59616
UPDATE,1716265979759771,59313
UPDATE,1716265979759580,59510
UPDATE,1716265979760177,59754
UPDATE,1716265979818904,59389
UPDATE,1716265979819103,59371
UPDATE,1716265979876742,59559
UPDATE,1716265979935716,59917
UPDATE,1716265979935840,59794
UPDATE,1716265979935852,59793
UPDATE,1716265979994439,59351
UPDATE,1716265979995656,59623
UPDATE,1716265979995660,59638
UPDATE,1716265979995651,60010
UPDATE,1716265980053197,59425
UPDATE,1716265980053813,59381
UPDATE,1716265980055320,59626
UPDATE,1716265980112265,59414
UPDATE,1716265980112637,59372
UPDATE,1716265980113216,59242
UPDATE,1716265980170945,59254
UPDATE,1716265980230216,60066
UPDATE,1716265980288639,59733
UPDATE,1716265980288545,59870
UPDATE,1716265980288663,59930
UPDATE,1716265980288733,59885
UPDATE,1716265980288730,59943
UPDATE,1716265980347565,59496
UPDATE,1716265980347535,59711
UPDATE,1716265980348390,59284
UPDATE,1716265980348437,59253
UPDATE,1716265980348610,59268
UPDATE,1716265980348684,59321
UPDATE,1716265980406171,59424
UPDATE,1716265980407259,59423
UPDATE,1716265980407713,59459
UPDATE,1716265980407888,59289
UPDATE,1716265980408017,59203
UPDATE,1716265980464968,59466
UPDATE,1716265980465616,59397
UPDATE,1716265980467191,59532
UPDATE,1716265980467252,59640
UPDATE,1716265980523694,59264
UPDATE,1716265980523805,59505
UPDATE,1716265980526742,59382
UPDATE,1716265980583322,59547
UPDATE,1716265980582973,59924
UPDATE,1716265980586144,59460
UPDATE,1716265980641435,59355
UPDATE,1716265980641411,59581
UPDATE,1716265980642924,59582
UPDATE,1716265980642890,59633
UPDATE,1716265980645630,59545
UPDATE,1716265980699848,59332
UPDATE,1716265980702541,59454
UPDATE,1716265980759199,59280
UPDATE,1716265980762015,59358
UPDATE,1716265980821392,59436
UPDATE,1716265980876097,59416
UPDATE,1716265980934962,59773
UPDATE,1716265980934972,59779
UPDATE,1716265980934922,59913
UPDATE,1716265980993846,59800
UPDATE,1716265980994859,59452
UPDATE,1716265980994768,59705
UPDATE,1716265981052362,59662
UPDATE,1716265981052525,59701
UPDATE,1716265981052517,59717
UPDATE,1716265981053665,59356
UPDATE,1716265981054493,59114
UPDATE,1716265981112049,59457
UPDATE,1716265981112241,59430
UPDATE,1716265981170093,59472
UPDATE,1716265981170167,59427
UPDATE,1716265981171692,59266
UPDATE,1716265981229194,59314
UPDATE,1716265981229312,59298
UPDATE,1716265981229587,59226
UPDATE,1716265981229614,59564
UPDATE,1716265981287978,59251
UPDATE,1716265981288529,59260
UPDATE,1716265981288628,59161
UPDATE,1716265981288826,59091
UPDATE,1716265981289194,59249
UPDATE,1716265981346364,59290
UPDATE,1716265981346538,59553
UPDATE,1716265981346527,59593
UPDATE,1716265981347799,59289
