Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"threadcount"="8"
"measurementtype"="raw"
"recordcount"="100000"
"readallfields"="true"
"readproportion"="0.5"
"updateproportion"="0.5"
"etcd.dial_timeout"="10s"
"insertproportion"="0"
"requestdistribution"="uniform"
"command"="run"
"docollectingdata"="false"
"etcd.endpoints"="192.168.37.19:2379"
"operationcount"="50000"
"scanproportion"="0"
"dotransactions"="true"
"workload"="core"
**********************************************
**********************************************
Run finished, takes 6m59.782222071s
operation,timestamp_us,latency_us
READ,1716265706808456,89591
READ,1716265706853435,89377
READ,1716265706853361,89494
READ,1716265706853295,89581
READ,1716265706854397,88535
READ,1716265706899820,88086
READ,1716265706898059,89853
READ,1716265706903787,84143
READ,1716265706942944,89710
READ,1716265706943396,89291
READ,1716265706942867,89834
READ,1716265706942823,89913
READ,1716265706987918,89560
READ,1716265706987942,89613
READ,1716265707032711,89635
READ,1716265707032747,89826
READ,1716265707078705,88630
READ,1716265707078870,88515
READ,1716265707078695,88712
READ,1716265707122358,90010
READ,1716265707122968,89415
READ,1716265707167347,89787
READ,1716265707169465,87671
READ,1716265707167397,89739
READ,1716265707167419,89745
READ,1716265707258809,45334
READ,1716265707303045,45891
READ,1716265707303088,45874
READ,1716265707304479,89357
READ,1716265707304215,89640
READ,1716265707304209,90303
READ,1716265707348971,89814
READ,1716265707348352,90455
READ,1716265707348947,89863
READ,1716265707394385,89256
READ,1716265707395161,88528
READ,1716265707438781,89366
READ,1716265707438806,89362
READ,1716265707440504,87664
READ,1716265707528181,45906
READ,1716265707531429,87445
READ,1716265707530115,88762
READ,1716265707574098,89760
READ,1716265707574093,89808
READ,1716265707574057,89887
READ,1716265707620141,88466
READ,1716265707665633,87626
READ,1716265707663870,89422
READ,1716265707709704,88254
READ,1716265707709903,88075
READ,1716265707709704,88274
READ,1716265707753272,89525
READ,1716265707755311,87505
READ,1716265707753306,89539
READ,1716265707754158,88698
READ,1716265707801508,85953
READ,1716265707843910,88436
READ,1716265707843448,88904
READ,1716265707842868,89486
READ,1716265707843861,88520
READ,1716265707888828,88522
READ,1716265707888814,88555
READ,1716265707888636,88782
READ,1716265707932368,101972
READ,1716265707932392,102167
READ,1716265707933061,101502
READ,1716265708031412,47654
READ,1716265707978016,101074
READ,1716265707977364,101780
READ,1716265707977382,101826
READ,1716265707977999,101216
READ,1716265708034566,89473
READ,1716265708080205,88876
READ,1716265708079232,89875
READ,1716265708124968,88401
READ,1716265708125009,88455
READ,1716265708124547,88925
READ,1716265708124758,88742
READ,1716265708124051,89452
READ,1716265708169117,89087
READ,1716265708213515,89366
READ,1716265708214556,88341
READ,1716265708259075,88612
READ,1716265708261626,86118
READ,1716265708258216,89542
READ,1716265708304402,89198
READ,1716265708304556,89048
READ,1716265708348341,90130
READ,1716265708347755,90739
READ,1716265708347770,90731
READ,1716265708348503,90028
READ,1716265708347699,90867
READ,1716265708395734,87609
READ,1716265708438543,89838
READ,1716265708438511,89894
READ,1716265708439244,89173
READ,1716265708438481,89970
READ,1716265708438984,89472
READ,1716265708484234,88882
READ,1716265708484278,88861
READ,1716265708483355,89789
READ,1716265708528467,89445
READ,1716265708528417,89495
READ,1716265708528429,89501
READ,1716265708528459,89517
READ,1716265708528394,89611
READ,1716265708573156,89525
READ,1716265708618892,88703
READ,1716265708617987,89643
READ,1716265708617927,89707
READ,1716265708663901,88547
READ,1716265708663755,88740
READ,1716265708709157,88407
READ,1716265708707644,89963
READ,1716265708710065,87560
READ,1716265708752460,89847
READ,1716265708798713,88249
READ,1716265708797619,89355
READ,1716265708844517,87284
READ,1716265708843119,88786
READ,1716265708844041,87869
READ,1716265708886986,89780
READ,1716265708887674,89096
READ,1716265708888574,88380
READ,1716265708931915,89635
READ,1716265708976963,89343
READ,1716265708977275,89039
READ,1716265709022463,88745
READ,1716265709023102,88109
READ,1716265709024468,86761
READ,1716265709066320,89498
READ,1716265709067283,88546
READ,1716265709066327,89521
READ,1716265709068565,87369
READ,1716265709111239,89442
READ,1716265709111222,89464
READ,1716265709158302,87188
READ,1716265709155858,89631
READ,1716265709155841,89650
READ,1716265709156638,88860
READ,1716265709155828,89702
READ,1716265709200695,89588
READ,1716265709246914,88091
READ,1716265709245506,89507
READ,1716265709291501,88159
READ,1716265709291558,88164
READ,1716265709291900,87998
READ,1716265709291545,88359
READ,1716265709336016,88686
READ,1716265709335025,89691
READ,1716265709337021,87703
READ,1716265709335019,89722
READ,1716265709379675,89662
READ,1716265709379915,89467
READ,1716265709425045,89119
READ,1716265709424733,89486
READ,1716265709425322,88907
READ,1716265709424737,89494
READ,1716265709469347,89697
READ,1716265709470426,88644
READ,1716265709514863,88937
READ,1716265709514242,89606
READ,1716265709514177,89696
READ,1716265709559057,89729
READ,1716265709559807,89002
READ,1716265709559995,88827
READ,1716265709603815,89564
READ,1716265709603888,89594
READ,1716265709606148,87353
READ,1716265709648823,89274
READ,1716265709649302,88795
READ,1716265709694726,88473
READ,1716265709693494,89750
READ,1716265709738883,88669
READ,1716265709740971,86594
READ,1716265709738898,88696
READ,1716265709738114,89493
READ,1716265709738110,89532
READ,1716265709783256,89112
READ,1716265709827654,89369
READ,1716265709827608,89418
READ,1716265709827576,89479
READ,1716265709827565,89491
READ,1716265709829009,88091
READ,1716265709917039,45971
READ,1716265709917114,90608
READ,1716265709963289,89220
READ,1716265709962691,89824
READ,1716265709963066,89463
READ,1716265709963018,89557
READ,1716265710008570,88959
READ,1716265710007738,89806
READ,1716265710054864,87389
